NDVI,NDBI,Albedo,Elevation,Population,LULC,AirTemp,WindSpeed,Rainfall,WaterDistance,BuiltupDensity,Latitude,Longitude
0.2515392365386768,-0.0223860787494469,13388.0,221,2.538752555847168,40,29.19933586260339,1.067523422834954,841.1864972691983,1954,2,28.924163374947252,77.38215351582744
0.3789976133651551,-0.0520774969773819,13313.5,213,17.27452278137207,40,29.656255326602945,0.6412298160076573,556.7531023559682,5305,2,28.447646446848225,76.93958386675288
0.3478154747376129,-0.0395195349509418,12833.333333333334,214,6.147167682647705,40,29.291456469860748,1.0561950488680891,827.8980822814628,1405,2,28.860816092110824,77.267824841824
0.2777997104882221,-0.0394300535145605,12532.166666666666,218,1.9670089483261108,10,29.700708594689047,0.7103398300014433,587.2551555149257,90,2,28.600611122550987,76.8172928726355
0.7145200984413453,-0.1688115307895245,11454.833333333334,230,33.48674392700195,10,29.395001606364872,0.8480864482383883,707.9750026986003,3874,2,28.60883395355008,77.15186927583537
0.1584818987203325,0.014601585314977,13133.0,218,1.985032081604004,40,29.506327942788857,0.8864319707936228,643.0999479740858,857,2,28.862344191623908,76.85900581268606
0.1608807776234874,0.020769454888522,15500.75,213,3.5089781284332275,40,29.4655028011336,0.922810629469298,708.0674383465666,468,2,28.917331811164413,77.04173084663599
0.2671164694170999,0.0042317660668004,14119.333333333334,228,39.51244735717773,40,29.519200324313545,0.6720295344717836,582.7408862682975,1033,2,28.423722006128678,77.01773932644915
0.5449284191288456,-0.1169923904662934,11741.666666666666,232,85.92005920410156,10,29.2975277911176,0.7866243703188661,671.2903681211174,8705,2,28.53218276638279,77.19454320478752
0.2601681436037264,0.0204756744424798,14278.666666666666,208,36.71952819824219,40,29.39054268637858,0.9437775457285515,771.6634115893394,1313,2,28.72080298495237,77.33625752939037
0.4490413723511604,-0.0861036169920892,10016.0,203,33.24981689453125,10,29.38691187708372,0.8781144679887717,689.6079141236842,1,2,28.568535510965297,77.3058662748583
0.3202489229296314,-0.0512852743385079,12724.333333333334,212,6.769508361816406,40,29.291456469860748,1.0561950488680891,827.8980822814628,929,2,28.867041495528667,77.26177808785032
0.4245261475222653,-0.0452728726110021,13788.25,215,61.83730697631836,40,29.6416739607032,0.7586378668803309,620.8853552788496,2353,2,28.586001817508745,76.99385954308269
0.2574600971547536,-0.0781052595143732,11940.666666666666,238,79.4885025024414,50,29.395001606364872,0.8480864482383883,680.2542262151837,2404,6,28.561365214312318,77.16936881267532
